,0,1,2,3,4,5,6,7,Target,Position_right,Position_top
Tomato-150_164-top-6,-13.6575,5.22,-14.7375,5.515,-14.615,6.295,1.125,0.0575,Tomato,0,1
Tomato-150_164-top-7,-13.915,3.29,-14.31,6.91,-14.82,5.4075,1.0075,0.0925,Tomato,0,1
Tomato-150_164-top-8,-14.185,2.6575,-13.705,7.025,-14.945,5.6225,1.1025,0.06,Tomato,0,1
Tomato-150_164-top-9,-13.9525,2.5325,-13.2975,6.57,-14.865,5.4075,1.025,0.0925,Tomato,0,1
Tomato-150_286-back-0,-9.9025,18.37,-7.8525,14.3,-17.6775,25.985,1.285,0.105,Tomato,0,0
Tomato-150_286-back-1,-9.7875,18.365,-7.5575,14.1375,-17.9275,26.6625,1.295,0.085,Tomato,0,0
Tomato-150_286-back-2,-9.0925,17.4175,-7.3375,13.9475,-18.6675,27.385,1.205,0.1,Tomato,0,0
Tomato-150_286-back-3,-8.9625,17.185,-7.07,13.6775,-18.7075,27.6875,1.3075,0.0825,Tomato,0,0
Tomato-150_286-back-4,-8.9825,16.8475,-7.225,13.865,-19.1,27.9625,1.235,0.0475,Tomato,0,0
Tomato-150_286-back-5,-8.7425,16.6475,-6.805,13.3175,-19.385,28.4875,1.2075,0.1125,Tomato,0,0
Tomato-150_286-back-6,-8.54,16.5275,-6.875,13.56,-19.47,28.425,1.195,0.06,Tomato,0,0
Tomato-150_286-back-7,-8.76,16.385,-6.995,13.7575,-19.57,28.5025,1.1525,0.0575,Tomato,0,0
Tomato-150_286-back-8,-8.6325,16.5475,-6.9325,13.9775,-19.74,28.7225,1.16,0.085,Tomato,0,0
Tomato-150_286-back-9,-8.3675,16.31,-6.8475,13.535,-20.115,29.0575,1.235,0.0375,Tomato,0,0
Tomato-150_286-right-0,-10.97,17.4,-11.615,16.9825,-12.5775,20.9525,1.1075,0.0875,Tomato,1,0
Tomato-150_286-right-1,-10.5,16.5825,-11.08,17.02,-12.9725,21.37,1.06,0.08,Tomato,1,0
Tomato-150_286-right-2,-11.2725,18.3,-11.475,17.3075,-13.5825,22.285,1.1325,0.07,Tomato,1,0
Tomato-150_286-right-3,-10.19,16.3375,-10.73,17.0675,-13.8025,22.6975,1.0825,0.04,Tomato,1,0
Tomato-150_286-right-4,-10.69,17.46,-11.025,17.0825,-14.2525,23.155,1.0625,0.075,Tomato,1,0
Tomato-150_286-right-5,-10.105,15.9825,-10.5825,16.7225,-14.3825,23.2075,1.0425,0.05,Tomato,1,0
Tomato-150_286-right-6,-10.345,16.175,-10.5675,17.2125,-14.35,23.49,1.125,0.105,Tomato,1,0
Tomato-150_286-right-7,-10.875,18.0025,-11.0325,17.515,-13.4675,22.0425,1.0075,0.1025,Tomato,1,0
Tomato-150_286-right-8,-10.0525,16.195,-10.55,17.43,-14.5025,23.34,1.11,0.055,Tomato,1,0
Tomato-150_286-right-9,-9.945,16.0725,-10.4275,17.05,-14.4,23.66,1.0675,0.165,Tomato,1,0
Tomato-150_286-top-0,-13.3575,3.3725,-13.7275,5.1525,-14.8075,6.2275,1.165,0.0525,Tomato,0,1
Tomato-150_286-top-1,-14.4025,2.395,-13.31,7.36,-14.7875,5.1325,1.045,0.055,Tomato,0,1
Tomato-150_286-top-2,-13.7075,3.145,-13.9225,6.395,-14.6175,5.4875,1.105,0.0475,Tomato,0,1
Tomato-150_286-top-3,-13.37,3.19,-13.9525,6.3875,-14.6575,5.6,1.0975,0.0975,Tomato,0,1
Tomato-150_286-top-4,-13.8125,2.58,-13.88,7.3725,-14.7875,5.395,1.12,0.05,Tomato,0,1
Tomato-150_286-top-5,-14.3675,2.695,-13.7,6.73,-14.68,5.775,1.0925,0.1,Tomato,0,1
Tomato-150_286-top-6,-14.0925,3.12,-13.81,6.37,-14.6975,5.965,1.1125,0.0325,Tomato,0,1
Tomato-150_286-top-7,-14.8,3.0075,-13.83,6.2,-14.5525,6.04,1.12,0.09,Tomato,0,1
Tomato-150_286-top-8,-13.7975,3.115,-14.1175,6.15,-14.875,6.465,1.1,0.025,Tomato,0,1
Tomato-150_286-top-9,-13.955,2.385,-13.8975,6.9725,-14.835,5.465,1.1525,0.0775,Tomato,0,1
Tomato-150_43-back-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,0
Tomato-150_43-back-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,0
Tomato-150_43-back-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,0
Tomato-150_43-back-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,0
Tomato-150_43-back-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,0
Tomato-150_43-back-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,0
Tomato-150_43-back-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,0
Tomato-150_43-back-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,0
Tomato-150_43-back-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,0
Tomato-150_43-back-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,0
Tomato-150_43-right-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,1,0
Tomato-150_43-right-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,1,0
Tomato-150_43-right-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,1,0
Tomato-150_43-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,1,0
Tomato-150_43-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,1,0
Tomato-150_43-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,1,0
Tomato-150_43-right-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,1,0
Tomato-150_43-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,1,0
Tomato-150_43-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,1,0
Tomato-150_43-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,1,0
Tomato-150_43-top-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,1
Tomato-150_43-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,1
Tomato-150_43-top-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,1
Tomato-150_43-top-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,1
Tomato-150_43-top-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,1
Tomato-150_43-top-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,1
Tomato-150_43-top-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,1
Tomato-150_43-top-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,1
Tomato-150_43-top-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,1
Tomato-150_43-top-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,1
Tomato-50_164-back-0,-13.045,21.5925,-10.1525,16.7375,-14.435,20.42,1.44,0.085,Tomato,0,0
Tomato-50_164-back-1,-14.3525,20.345,-10.1925,16.1025,-14.1375,19.13,1.4,0.09,Tomato,0,0
Tomato-50_164-back-2,-13.26,20.4775,-9.905,15.4375,-14.4975,19.815,1.3875,0.045,Tomato,0,0
Tomato-50_164-back-3,-13.625,20.8625,-10.61,16.5275,-13.7925,18.315,1.3825,0.045,Tomato,0,0
Tomato-50_164-back-4,-13.745,20.8375,-10.24,16.185,-13.975,18.9175,1.3075,0.225,Tomato,0,0
Tomato-50_164-back-5,-13.3275,20.16,-9.825,15.5,-14.465,19.7225,1.3725,0.0725,Tomato,0,0
Tomato-50_164-back-6,-12.8725,19.1325,-10.26,16.4425,-14.5075,19.025,1.3825,0.0425,Tomato,0,0
Tomato-50_164-back-7,-13.605,21.205,-9.85,15.7825,-14.225,19.39,1.3325,0.025,Tomato,0,0
Tomato-50_164-back-8,-13.04,20.1875,-9.625,14.9675,-14.615,20.1725,1.1875,0.11,Tomato,0,0
Tomato-50_164-back-9,-12.565,20.0775,-9.9575,15.855,-15.2875,21.1875,1.3,0.0625,Tomato,0,0
Tomato-50_164-right-0,-15.115,18.1875,-17.2525,18.83,-12.885,17.745,1.3,0.1525,Tomato,1,0
Tomato-50_164-right-1,-12.585,18.915,-14.92,18.955,-12.665,17.86,1.48,0.0825,Tomato,1,0
Tomato-50_164-right-2,-14.4925,20.725,-15.945,21.1875,-10.8175,15.8225,1.2725,0.0675,Tomato,1,0
Tomato-50_164-right-3,-13.055,20.3625,-15.815,22.3425,-11.7275,17.885,1.305,0.0775,Tomato,1,0
Tomato-50_164-right-4,-12.285,19.19,-14.5425,20.6525,-12.6575,18.915,1.2375,0.0625,Tomato,1,0
Tomato-50_164-right-5,-12.9325,19.6425,-15.0525,21.5975,-11.7425,18.1625,1.28,0.0525,Tomato,1,0
Tomato-50_164-right-6,-12.9525,19.1975,-14.4225,19.34,-12.1875,17.1175,1.2925,0.0525,Tomato,1,0
Tomato-50_164-right-7,-12.7925,19.92,-15.0225,22.0825,-12.0675,18.5,1.265,0.075,Tomato,1,0
Tomato-50_164-right-8,-12.8425,19.77,-14.9525,21.3025,-12.195,18.6675,1.2875,0.0875,Tomato,1,0
Tomato-50_164-right-9,-13.53,19.72,-15.165,22.0725,-12.0075,18.345,1.3,0.0475,Tomato,1,0
Tomato-50_164-top-0,-13.0575,0.6725,-13.0375,4.545,-14.6325,5.735,1.06,0.0675,Tomato,0,1
Tomato-50_164-top-1,-11.9575,-0.9225,-12.1375,2.1975,-13.82,4.2025,1.1775,0.0225,Tomato,0,1
Tomato-50_164-top-2,-11.6325,0.2,-12.135,1.9025,-13.7875,3.7375,1.0875,0.06,Tomato,0,1
Tomato-50_164-top-3,-11.57,2.7375,-12.735,-0.175,-13.6375,4.95,1.0425,0.0525,Tomato,0,1
Tomato-50_164-top-4,-11.9225,0.765,-12.6875,0.26,-13.9725,5.4275,1.075,0.065,Tomato,0,1
Tomato-50_164-top-5,-11.9225,0.735,-12.6,-0.2225,-14.005,5.735,1.0575,0.0325,Tomato,0,1
Tomato-50_164-top-6,-12.175,0.4175,-12.0625,1.3125,-13.9425,4.5075,1.0775,0.06,Tomato,0,1
Tomato-50_164-top-7,-11.8875,0.6825,-12.665,1.375,-13.98,5.145,1.035,0.115,Tomato,0,1
Tomato-50_164-top-8,-11.9775,0.085,-12.3025,1.11,-13.77,4.1025,1.0475,0.04,Tomato,0,1
Tomato-50_164-top-9,-11.9075,2.63,-12.985,0.0775,-13.3175,4.93,1.0725,0.0825,Tomato,0,1
Tomato-50_286-back-0,-12.905,21.8425,-11.07,13.915,-15.0875,24.5,1.22,0.11,Tomato,0,0
Tomato-50_286-back-1,-13.0675,20.7025,-10.1125,14.405,-14.9675,23.685,1.1225,0.16,Tomato,0,0
Tomato-50_286-back-2,-12.52,19.94,-9.31,14.6075,-15.345,24.39,1.0975,0.1275,Tomato,0,0
Tomato-50_286-back-3,-11.97,19.7875,-9.3975,15.0275,-16.185,25.0375,1.1075,0.105,Tomato,0,0
Tomato-50_286-back-4,-11.465,19.455,-8.6875,15.245,-17.1625,26.0325,1.165,0.045,Tomato,0,0
Tomato-50_286-back-5,-11.3825,18.875,-9.115,16.265,-17.3025,26.095,1.1875,0.1425,Tomato,0,0
Tomato-50_286-back-6,-10.745,18.2275,-8.49,14.705,-17.955,26.7275,1.1725,0.0575,Tomato,0,0
Tomato-50_286-back-7,-11.0225,18.47,-8.3975,15.645,-18.0225,26.84,1.2025,0.0825,Tomato,0,0
Tomato-50_286-back-8,-10.62,17.405,-8.635,15.875,-18.42,27.0325,1.175,0.075,Tomato,0,0
Tomato-50_286-back-9,-10.6625,18.195,-8.175,15.1,-18.425,27.455,1.1525,0.1025,Tomato,0,0
Tomato-50_286-top-0,-13.1475,1.3925,-12.6425,4.9625,-14.615,5.7525,1.285,0.0475,Tomato,0,1
Tomato-50_286-top-1,-11.605,0.345,-12.3525,0.5375,-13.44,4.1125,1.16,0.0525,Tomato,0,1
Tomato-50_286-top-2,-11.9475,0.1425,-12.7075,0.95,-13.805,4.96,1.0675,0.0825,Tomato,0,1
Tomato-50_286-top-3,-11.9075,0.54,-12.2175,0.45,-13.4675,4.7725,1.15,0.0625,Tomato,0,1
Tomato-50_286-top-4,-11.575,1.7075,-12.4275,-0.025,-13.2975,4.0725,1.1675,0.1125,Tomato,0,1
Tomato-50_286-top-5,-12.0775,-0.55,-12.595,-0.25,-13.1375,5.04,1.125,0.065,Tomato,0,1
Tomato-50_286-top-6,-12.23,-0.1225,-12.515,1.2975,-13.0625,4.1625,1.1025,0.05,Tomato,0,1
Tomato-50_286-top-7,-12.03,-0.88,-12.6725,0.9075,-13.38,4.7075,1.19,0.0525,Tomato,0,1
Tomato-50_286-top-8,-11.7525,0.5025,-12.7675,0.12,-13.095,4.975,1.2,0.035,Tomato,0,1
Tomato-50_286-top-9,-11.96,0.585,-12.6975,1.2225,-13.475,4.525,1.105,0.06,Tomato,0,1
Tomato-50_43-back-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,0
Tomato-50_43-back-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,0
Tomato-50_43-back-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,0
Tomato-50_43-back-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,0
Tomato-50_43-back-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,0
Tomato-50_43-back-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,0
Tomato-50_43-back-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,0
Tomato-50_43-back-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,0
Tomato-50_43-back-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,0
Tomato-50_43-back-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,0
Tomato-50_43-right-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,1,0
Tomato-50_43-right-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,1,0
Tomato-50_43-right-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,1,0
Tomato-50_43-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,1,0
Tomato-50_43-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,1,0
Tomato-50_43-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,1,0
Tomato-50_43-right-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,1,0
Tomato-50_43-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,1,0
Tomato-50_43-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,1,0
Tomato-50_43-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,1,0
Tomato-50_43-top-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,1
Tomato-50_43-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,1
Tomato-50_43-top-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,1
Tomato-50_43-top-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,1
Tomato-50_43-top-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,1
Tomato-50_43-top-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,1
Tomato-50_43-top-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,1
Tomato-50_43-top-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,1
Tomato-50_43-top-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,1
Tomato-50_43-top-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomato,0,1
Water-100_1045-back-0,-21.995,24.0,-22.535,24.7925,-22.42,22.0875,0.99,0.0275,Water,0,0
Water-100_1045-back-1,-22.16,23.9775,-22.37,24.8525,-22.4525,22.44,0.9575,0.0675,Water,0,0
Water-100_1045-back-2,-21.7925,24.4925,-22.345,24.6375,-22.435,22.38,0.9575,0.0575,Water,0,0
Water-100_1045-back-3,-22.2475,24.6275,-22.27,24.785,-22.3675,22.33,0.9275,0.0475,Water,0,0
Water-100_1045-back-4,-22.0875,23.56,-22.3475,24.325,-22.39,22.265,0.8925,0.0475,Water,0,0
Water-100_1045-back-5,-22.2625,24.0125,-22.39,24.5275,-22.385,22.3625,0.9025,0.0575,Water,0,0
Water-100_1045-back-6,-22.02,23.5575,-22.3525,24.6325,-22.415,22.4325,0.93,0.0825,Water,0,0
Water-100_1045-back-7,-22.365,23.955,-22.2925,24.605,-22.335,22.3525,0.885,0.095,Water,0,0
Water-100_1045-back-8,-22.1,23.775,-22.35,24.4425,-22.385,22.35,0.9475,0.0575,Water,0,0
Water-100_1045-back-9,-21.9725,23.68,-22.1325,24.3425,-22.3925,22.38,0.9025,0.08,Water,0,0
Water-100_1045-right-0,-19.055,6.06,-19.0625,4.015,-19.3625,8.6125,0.885,0.09,Water,1,0
Water-100_1045-right-1,-19.1025,8.0525,-18.94,4.5775,-19.465,8.01,0.8875,0.015,Water,1,0
Water-100_1045-right-2,-19.23,7.19,-19.025,4.415,-19.54,7.9175,0.7275,0.035,Water,1,0
Water-100_1045-right-3,-19.08,7.755,-18.94,4.385,-19.42,8.0075,0.4925,0.0325,Water,1,0
Water-100_1045-right-4,-19.13,7.9075,-19.08,4.3775,-19.4925,8.3375,0.4825,0.0175,Water,1,0
Water-100_1045-right-5,-19.335,7.37,-19.1475,4.155,-19.4775,8.2875,0.49,0.0175,Water,1,0
Water-100_1045-right-6,-19.1725,7.47,-18.975,4.0725,-19.38,8.5775,0.5425,0.02,Water,1,0
Water-100_1045-right-7,-19.145,7.865,-19.045,4.2,-19.425,8.285,0.54,0.0125,Water,1,0
Water-100_1045-right-8,-19.265,7.485,-19.07,4.3975,-19.4575,8.1375,0.55,0.015,Water,1,0
Water-100_1045-right-9,-19.305,7.21,-19.1925,4.515,-19.35,7.3925,0.5325,0.0,Water,1,0
Water-100_558-back-0,-21.995,23.1175,-22.265,23.66,-22.5375,23.5525,0.49,0.135,Water,0,0
Water-100_558-back-1,-22.1425,23.2975,-22.4325,24.725,-22.6,23.405,0.515,0.135,Water,0,0
Water-100_558-back-2,-22.27,24.4975,-21.92,24.5,-22.4775,23.0025,0.555,0.14,Water,0,0
Water-100_558-back-3,-22.135,24.265,-22.0225,24.5775,-22.475,23.1825,0.5575,0.1625,Water,0,0
Water-100_558-back-4,-22.675,24.82,-22.085,24.6375,-22.5675,23.28,0.385,0.1225,Water,0,0
Water-100_558-back-5,-22.7375,25.1075,-22.0475,23.945,-22.5425,23.2425,0.49,0.1175,Water,0,0
Water-100_558-back-6,-22.185,24.08,-21.96,24.145,-22.365,22.6125,0.475,0.225,Water,0,0
Water-100_558-back-7,-22.03,24.185,-21.945,24.665,-22.5675,22.9875,0.5225,0.0975,Water,0,0
Water-100_558-back-8,-23.0075,25.0,-22.23,24.66,-22.4225,23.16,0.51,0.0525,Water,0,0
Water-100_558-back-9,-22.05,23.5625,-22.05,24.3325,-22.4725,23.195,0.5075,0.0275,Water,0,0
Water-100_558-right-0,-18.885,7.055,-19.1275,4.2675,-19.5825,8.8125,0.5525,0.0275,Water,1,0
Water-100_558-right-1,-19.075,8.6175,-18.885,5.105,-19.96,8.8425,0.5925,0.01,Water,1,0
Water-100_558-right-2,-19.2825,7.0775,-19.1,4.13,-19.1575,8.3775,0.6025,0.0375,Water,1,0
Water-100_558-right-3,-19.25,8.3575,-18.87,4.6975,-19.5175,7.145,0.5625,0.0325,Water,1,0
Water-100_558-right-4,-19.4275,7.9125,-19.1325,4.42,-19.5425,9.0175,0.555,0.04,Water,1,0
Water-100_558-right-5,-19.01,8.1625,-19.06,5.1875,-19.5575,8.165,0.6125,0.03,Water,1,0
Water-100_558-right-6,-19.0425,8.5675,-19.0825,5.0425,-19.5875,8.435,0.5525,0.045,Water,1,0
Water-100_558-right-7,-19.33,8.6575,-19.03,5.0,-19.53,8.4725,0.53,0.0025,Water,1,0
Water-100_558-right-8,-19.18,7.2,-19.0025,4.6975,-19.6,9.1925,0.4625,0.0375,Water,1,0
Water-100_558-right-9,-19.075,7.0975,-19.045,4.89,-19.545,8.0075,0.5325,0.0375,Water,1,0
Water-100_70-back-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-100_70-back-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-100_70-back-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-100_70-back-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-100_70-back-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-100_70-back-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-100_70-back-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-100_70-back-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-100_70-back-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-100_70-back-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,0
Water-100_70-right-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,1,0
Water-100_70-right-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,1,0
Water-100_70-right-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,1,0
Water-100_70-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,1,0
Water-100_70-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,1,0
Water-100_70-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,1,0
Water-100_70-right-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,1,0
Water-100_70-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,1,0
Water-100_70-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,1,0
Water-100_70-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,1,0
Water-100_70-top-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,1
Water-100_70-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,1
Water-100_70-top-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,1
Water-100_70-top-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,1
Water-100_70-top-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,1
Water-100_70-top-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,1
Water-100_70-top-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,1
Water-100_70-top-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,1
Water-100_70-top-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,1
Water-100_70-top-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Water,0,1
Water-150_1045-back-0,-21.94,24.4575,-22.3725,24.9175,-22.4125,21.2475,0.83,0.0975,Water,0,0
Water-150_1045-back-1,-22.135,24.9775,-22.375,24.8725,-22.26,22.6625,0.825,0.045,Water,0,0
Water-150_1045-back-2,-22.1625,24.445,-22.285,24.7925,-22.345,22.7425,0.8575,0.0375,Water,0,0
Water-150_1045-back-3,-22.375,24.9825,-22.275,25.06,-22.4225,22.8875,0.8525,0.155,Water,0,0
Water-150_1045-back-4,-22.3675,24.545,-22.27,24.9225,-22.3775,22.69,0.89,0.0575,Water,0,0
Water-150_1045-back-5,-22.01,24.4925,-22.3575,24.92,-22.4075,22.8025,0.8675,0.07,Water,0,0
Water-150_1045-back-6,-22.225,24.9925,-22.3575,24.84,-22.3075,22.845,0.895,0.0625,Water,0,0
Water-150_1045-back-7,-21.68,23.6775,-22.3325,24.8875,-22.3,22.495,0.87,0.0875,Water,0,0
Water-150_1045-back-8,-21.9875,24.2775,-22.38,24.7325,-22.445,22.5275,0.8875,0.075,Water,0,0
Water-150_1045-back-9,-21.8475,23.635,-22.19,24.7975,-22.3375,22.845,0.805,0.06,Water,0,0
Water-150_1045-right-0,-19.225,7.95,-19.4625,5.66,-19.5675,6.73,0.46,0.0125,Water,1,0
Water-150_1045-right-1,-19.5375,7.67,-19.5075,4.68,-19.5875,7.8525,0.3175,0.04,Water,1,0
Water-150_1045-right-2,-19.465,7.9225,-19.4175,4.925,-19.6325,7.7575,0.1525,0.0275,Water,1,0
Water-150_1045-right-3,-19.5475,8.3425,-19.365,4.955,-19.65,7.9925,0.155,0.025,Water,1,0
Water-150_1045-right-4,-19.57,8.1325,-19.3425,5.1675,-19.5825,7.06,0.13,0.0275,Water,1,0
Water-150_1045-right-5,-19.745,7.83,-19.7925,4.6475,-19.3075,9.1375,0.1875,0.0775,Water,1,0
Water-150_1045-right-6,-19.815,7.32,-19.6675,4.29,-19.395,8.86,0.2625,0.0725,Water,1,0
Water-150_1045-right-7,-19.9975,7.315,-19.6975,4.2875,-19.41,8.7075,0.1625,0.0375,Water,1,0
Water-150_1045-right-8,-19.805,7.4275,-19.605,4.285,-19.365,8.715,0.15,0.0325,Water,1,0
Water-150_1045-right-9,-19.61,7.5175,-19.5925,4.355,-19.4175,8.9575,0.21,0.08,Water,1,0
Water-150_558-back-0,-22.775,25.2275,-22.6025,24.69,-22.5625,23.745,0.4775,0.0325,Water,0,0
Water-150_558-back-1,-22.8725,25.175,-22.49,24.5025,-22.43,23.5125,0.5625,0.025,Water,0,0
Water-150_558-back-2,-22.41,24.68,-22.375,24.4475,-22.575,23.3,0.5275,0.035,Water,0,0
Water-150_558-back-3,-22.72,25.03,-22.4625,24.765,-22.5425,23.1325,0.5525,0.0225,Water,0,0
Water-150_558-back-4,-22.87,25.42,-22.5425,24.6025,-22.5275,23.2775,0.5725,0.0275,Water,0,0
Water-150_558-back-5,-23.24,25.07,-22.4875,24.67,-22.4825,23.2175,0.4725,0.05,Water,0,0
Water-150_558-back-6,-22.835,24.48,-22.18,25.03,-22.51,22.1325,0.5175,0.035,Water,0,0
Water-150_558-back-7,-22.095,24.1475,-22.18,24.9575,-22.5675,22.2425,0.535,0.0125,Water,0,0
Water-150_558-back-8,-22.4225,25.4325,-22.1175,25.81,-22.6375,22.5,0.61,0.0125,Water,0,0
Water-150_558-back-9,-22.2625,25.03,-22.1675,25.2725,-22.58,22.025,0.575,0.04,Water,0,0
Water-150_558-right-0,-18.8825,8.705,-18.6575,5.17,-19.335,6.63,0.5775,0.1125,Water,1,0
