,1_0_tact,1_1_tact,1_2_tact,1_3_tact,1_4_tact,1_5_tact,1_6_tact,1_7_tact,1_8_tact,1_9_tact,1_10_tact,1_11_tact,1_12_tact,1_13_tact,1_14_tact,1_15_tact,2_0_tact,2_1_tact,2_2_tact,2_3_tact,2_4_tact,2_5_tact,2_6_tact,2_7_tact,2_8_tact,2_9_tact,2_10_tact,2_11_tact,2_12_tact,2_13_tact,2_14_tact,2_15_tact,3_0_tact,3_1_tact,3_2_tact,3_3_tact,3_4_tact,3_5_tact,3_6_tact,3_7_tact,3_8_tact,3_9_tact,3_10_tact,3_11_tact,3_12_tact,3_13_tact,3_14_tact,3_15_tact,1_0_pos,1_1_pos,1_2_pos,1_3_pos,1_4_pos,1_5_pos,1_6_pos,1_7_pos,2_0_pos,2_1_pos,2_2_pos,2_3_pos,2_4_pos,2_5_pos,2_6_pos,2_7_pos,3_0_pos,3_1_pos,3_2_pos,3_3_pos,3_4_pos,3_5_pos,3_6_pos,3_7_pos,Target,Position_right,Position_top
Coffeecup-100_470-top-3,0.0,0.0,0.0,15.0,29.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1751.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2648.0,0.0,0.0,0.0,2926.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,38.0,13.0,0.0,-18.0,2.0,-20.0,3.0,-23.0,0.0,3.0,0.0,-17.0,26.0,-17.0,28.0,-17.0,30.0,3.0,0.0,-19.0,29.0,-17.0,28.0,-18.0,30.0,3.0,0.0,Coffeecup,0,1
Coffeecup-100_470-top-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1712.0,0.0,218.0,0.0,3418.0,0.0,0.0,0.0,1978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3616.0,0.0,0.0,0.0,6027.0,0.0,19.0,0.0,2573.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-18.0,1.0,-20.0,0.0,-23.0,0.0,2.0,0.0,-19.0,34.0,-18.0,26.0,-18.0,33.0,3.0,0.0,-17.0,35.0,-18.0,27.0,-18.0,32.0,3.0,0.0,Coffeecup,0,1
Coffeecup-100_470-top-5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0,0.0,0.0,0.0,548.0,0.0,0.0,0.0,4668.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,31.0,0.0,0.0,0.0,13280.0,0.0,0.0,9.0,3778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-22.0,0.0,-25.0,0.0,2.0,0.0,-16.0,35.0,-18.0,24.0,-17.0,34.0,3.0,0.0,-14.0,44.0,-18.0,25.0,-18.0,34.0,3.0,8.0,Coffeecup,0,1
Coffeecup-100_470-top-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2627.0,26.0,0.0,0.0,4884.0,0.0,0.0,0.0,2952.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,3521.0,0.0,0.0,0.0,4628.0,0.0,0.0,0.0,2952.0,0.0,0.0,62.0,0.0,0.0,13.0,0.0,-17.0,2.0,-20.0,0.0,-21.0,0.0,3.0,0.0,-17.0,29.0,-18.0,26.0,-18.0,34.0,3.0,0.0,-17.0,32.0,-18.0,26.0,-18.0,33.0,3.0,0.0,Coffeecup,0,1
Coffeecup-100_470-top-7,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1616.0,0.0,0.0,185.0,2113.0,0.0,0.0,0.0,3797.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,606.0,0.0,0.0,0.0,7629.0,0.0,0.0,0.0,3854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,-22.0,0.0,-25.0,0.0,2.0,0.0,-17.0,33.0,-18.0,27.0,-18.0,32.0,3.0,0.0,-15.0,36.0,-19.0,27.0,-18.0,32.0,3.0,0.0,Coffeecup,0,1
Coffeecup-100_470-top-8,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1732.0,0.0,0.0,0.0,3142.0,0.0,0.0,0.0,4209.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,0.0,0.0,0.0,12916.0,0.0,0.0,0.0,4498.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-19.0,0.0,-21.0,2.0,-25.0,0.0,3.0,0.0,-19.0,37.0,-18.0,23.0,-17.0,36.0,3.0,0.0,-14.0,41.0,-18.0,23.0,-18.0,36.0,2.0,0.0,Coffeecup,0,1
Coffeecup-100_470-top-9,0.0,0.0,0.0,0.0,29.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,4767.0,0.0,0.0,0.0,7599.0,0.0,39.0,0.0,4711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.0,0.0,0.0,0.0,15354.0,0.0,29.0,0.0,5132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,2.0,-20.0,3.0,-22.0,0.0,3.0,0.0,-18.0,40.0,-18.0,29.0,-18.0,30.0,3.0,0.0,-16.0,44.0,-19.0,29.0,-18.0,30.0,3.0,0.0,Coffeecup,0,1
Coffeecup-100_843-back-0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,143.0,0.0,0.0,0.0,9474.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,2.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-18.0,23.0,-19.0,31.0,-16.0,19.0,1.0,0.0,-12.0,65.0,-11.0,63.0,-12.0,79.0,1.0,0.0,Coffeecup,0,0
Coffeecup-100_843-back-1,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,371.0,0.0,0.0,0.0,6179.0,0.0,0.0,0.0,20.0,0.0,31.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,27.0,0.0,-17.0,1.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-20.0,28.0,-19.0,31.0,-19.0,24.0,1.0,0.0,-11.0,61.0,-11.0,57.0,-12.0,73.0,0.0,0.0,Coffeecup,0,0
Coffeecup-100_843-back-2,0.0,0.0,18.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.0,0.0,0.0,200.0,11164.0,0.0,19.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,79.0,0.0,0.0,0.0,0.0,1159.0,9.0,0.0,0.0,168.0,3990.0,0.0,0.0,0.0,13.0,0.0,-23.0,1.0,-24.0,0.0,-25.0,0.0,0.0,0.0,-18.0,25.0,-19.0,32.0,-17.0,20.0,1.0,0.0,-12.0,65.0,-11.0,86.0,-12.0,86.0,1.0,0.0,Coffeecup,0,0
Coffeecup-100_843-back-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810.0,0.0,0.0,0.0,4261.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,1.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-20.0,32.0,-18.0,31.0,-20.0,25.0,1.0,0.0,-12.0,62.0,-11.0,58.0,-12.0,81.0,0.0,0.0,Coffeecup,0,0
Coffeecup-100_843-back-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2312.0,0.0,0.0,0.0,5587.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-23.0,1.0,-24.0,0.0,-25.0,0.0,0.0,0.0,-20.0,29.0,-18.0,32.0,-19.0,23.0,0.0,0.0,-11.0,61.0,-11.0,47.0,-11.0,77.0,0.0,0.0,Coffeecup,0,0
Coffeecup-100_843-back-5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3336.0,0.0,36.0,0.0,11120.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-18.0,1.0,-24.0,0.0,-25.0,0.0,0.0,0.0,-17.0,23.0,-19.0,32.0,-17.0,19.0,1.0,0.0,-11.0,57.0,-11.0,78.0,-11.0,78.0,0.0,0.0,Coffeecup,0,0
Coffeecup-100_843-back-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,4820.0,0.0,0.0,0.0,7478.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-22.0,0.0,-24.0,0.0,-25.0,0.0,0.0,0.0,-21.0,29.0,-18.0,31.0,-17.0,20.0,1.0,0.0,-11.0,57.0,-11.0,48.0,-12.0,68.0,1.0,0.0,Coffeecup,0,0
Coffeecup-100_843-back-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2520.0,0.0,0.0,0.0,8389.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,16.0,0.0,0.0,-18.0,3.0,-24.0,0.0,-25.0,0.0,0.0,0.0,-18.0,26.0,-19.0,32.0,-17.0,19.0,1.0,0.0,-12.0,67.0,-11.0,75.0,-12.0,84.0,0.0,0.0,Coffeecup,0,0
Coffeecup-100_843-back-8,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3451.0,61.0,0.0,0.0,6205.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-21.0,30.0,-18.0,29.0,-17.0,20.0,1.0,0.0,-11.0,57.0,-11.0,56.0,-12.0,73.0,0.0,0.0,Coffeecup,0,0
Coffeecup-100_843-back-9,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,13.0,0.0,5508.0,0.0,0.0,0.0,8556.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,13.0,0.0,-22.0,1.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-21.0,29.0,-18.0,31.0,-17.0,19.0,1.0,0.0,-12.0,60.0,-11.0,52.0,-12.0,66.0,1.0,0.0,Coffeecup,0,0
Coffeecup-100_843-right-0,0.0,0.0,0.0,0.0,0.0,49.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353.0,0.0,0.0,0.0,2514.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,5110.0,0.0,0.0,0.0,40.0,0.0,-21.0,0.0,-24.0,0.0,-25.0,0.0,0.0,0.0,-16.0,18.0,-16.0,22.0,-17.0,28.0,1.0,0.0,-12.0,51.0,-13.0,45.0,-11.0,86.0,1.0,0.0,Coffeecup,1,0
Coffeecup-100_843-right-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3735.0,0.0,0.0,0.0,8590.0,0.0,0.0,0.0,94.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,189.0,4414.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-22.0,0.0,-25.0,0.0,0.0,0.0,-21.0,26.0,-17.0,23.0,-17.0,28.0,1.0,0.0,-12.0,57.0,-13.0,47.0,-11.0,86.0,1.0,0.0,Coffeecup,1,0
Coffeecup-100_843-right-2,0.0,0.0,0.0,0.0,0.0,0.0,19.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3267.0,0.0,0.0,0.0,7243.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,419.0,0.0,0.0,0.0,13.0,0.0,-25.0,0.0,-26.0,0.0,-25.0,0.0,1.0,0.0,-21.0,24.0,-17.0,22.0,-17.0,30.0,0.0,0.0,-12.0,59.0,-13.0,46.0,-12.0,85.0,1.0,0.0,Coffeecup,1,0
Coffeecup-100_843-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3879.0,0.0,0.0,0.0,5659.0,0.0,29.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,2.0,-25.0,0.0,-25.0,0.0,0.0,0.0,-22.0,39.0,-17.0,22.0,-17.0,30.0,4.0,0.0,-12.0,61.0,-13.0,41.0,-11.0,84.0,0.0,0.0,Coffeecup,1,0
Coffeecup-100_843-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5255.0,0.0,0.0,0.0,8522.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,2155.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-23.0,0.0,-25.0,0.0,0.0,0.0,-21.0,26.0,-17.0,24.0,-17.0,29.0,0.0,0.0,-12.0,54.0,-13.0,47.0,-11.0,86.0,0.0,0.0,Coffeecup,1,0
Coffeecup-100_843-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,8259.0,0.0,0.0,0.0,7813.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-19.0,0.0,-23.0,1.0,-25.0,0.0,0.0,0.0,-22.0,30.0,-17.0,25.0,-17.0,27.0,1.0,0.0,-12.0,59.0,-13.0,51.0,-11.0,84.0,0.0,0.0,Coffeecup,1,0
Coffeecup-100_843-right-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3855.0,0.0,0.0,0.0,6154.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,6257.0,0.0,0.0,0.0,13.0,0.0,-18.0,1.0,-22.0,0.0,-24.0,0.0,1.0,0.0,-20.0,26.0,-17.0,23.0,-17.0,27.0,1.0,0.0,-12.0,64.0,-13.0,63.0,-11.0,86.0,1.0,0.0,Coffeecup,1,0
Coffeecup-100_843-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5063.0,0.0,0.0,0.0,9400.0,0.0,0.0,29.0,125.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,6178.0,0.0,0.0,0.0,0.0,0.0,-23.0,0.0,-25.0,0.0,-25.0,0.0,0.0,0.0,-20.0,27.0,-17.0,24.0,-17.0,26.0,1.0,0.0,-12.0,63.0,-13.0,60.0,-11.0,86.0,0.0,0.0,Coffeecup,1,0
Coffeecup-100_843-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6333.0,0.0,0.0,0.0,9851.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,4414.0,0.0,0.0,0.0,0.0,0.0,-23.0,0.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-21.0,25.0,-17.0,24.0,-17.0,28.0,0.0,0.0,-12.0,63.0,-13.0,47.0,-12.0,86.0,1.0,0.0,Coffeecup,1,0
Coffeecup-100_843-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,13.0,0.0,5766.0,0.0,0.0,0.0,9363.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,157.0,3210.0,0.0,0.0,0.0,0.0,0.0,-21.0,0.0,-25.0,0.0,-25.0,0.0,0.0,0.0,-22.0,28.0,-17.0,24.0,-17.0,27.0,1.0,0.0,-12.0,61.0,-13.0,82.0,-11.0,86.0,1.0,0.0,Coffeecup,1,0
Coffeecup-100_843-top-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,2864.0,0.0,0.0,0.0,8323.0,0.0,9.0,0.0,2573.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-18.0,1.0,-20.0,0.0,-23.0,0.0,2.0,0.0,-20.0,37.0,-20.0,25.0,-17.0,35.0,2.0,0.0,-13.0,64.0,-11.0,57.0,-12.0,83.0,2.0,0.0,Coffeecup,0,1
Coffeecup-100_843-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,6865.0,0.0,0.0,200.0,8356.0,0.0,0.0,0.0,3683.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,657.0,0.0,18.0,0.0,16331.0,0.0,0.0,0.0,2081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.0,0.0,-25.0,0.0,-25.0,0.0,2.0,0.0,-19.0,36.0,-19.0,30.0,-18.0,30.0,0.0,0.0,-18.0,41.0,-20.0,30.0,-18.0,30.0,0.0,0.0,Coffeecup,0,1
Coffeecup-100_843-top-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4089.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,5317.0,0.0,0.0,0.0,0.0,0.0,-22.0,0.0,-25.0,0.0,-25.0,0.0,2.0,0.0,-18.0,29.0,-21.0,21.0,-18.0,43.0,2.0,0.0,-9.0,67.0,-11.0,56.0,-12.0,86.0,0.0,0.0,Coffeecup,0,1
Coffeecup-100_843-top-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6487.0,0.0,0.0,0.0,5587.0,0.0,0.0,0.0,3740.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,-20.0,0.0,-21.0,0.0,-24.0,0.0,2.0,0.0,-19.0,38.0,-19.0,29.0,-18.0,30.0,2.0,0.0,-14.0,47.0,-11.0,37.0,-11.0,49.0,1.0,0.0,Coffeecup,0,1
Coffeecup-100_843-top-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,5679.0,0.0,0.0,0.0,5307.0,0.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,26.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-23.0,0.0,-25.0,0.0,2.0,0.0,-18.0,45.0,-18.0,31.0,-17.0,24.0,2.0,0.0,-14.0,84.0,-11.0,67.0,-12.0,75.0,1.0,4.0,Coffeecup,0,1
Coffeecup-100_843-top-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,8368.0,70.0,0.0,0.0,8193.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,-22.0,0.0,-24.0,0.0,2.0,0.0,-19.0,24.0,-19.0,32.0,-18.0,33.0,2.0,0.0,-9.0,40.0,-11.0,44.0,-11.0,58.0,3.0,0.0,Coffeecup,0,1
Coffeecup-100_843-top-6,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3663.0,0.0,36.0,0.0,3818.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,7092.0,0.0,0.0,0.0,11340.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-19.0,0.0,-22.0,0.0,-24.0,0.0,2.0,0.0,-17.0,34.0,-18.0,35.0,-18.0,23.0,3.0,0.0,-19.0,36.0,-19.0,35.0,-18.0,23.0,3.0,0.0,Coffeecup,0,1
Coffeecup-100_843-top-7,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4505.0,0.0,0.0,0.0,1957.0,0.0,0.0,0.0,1289.0,0.0,0.0,0.0,0.0,60.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,211.0,6994.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-22.0,0.0,-25.0,0.0,3.0,0.0,-18.0,24.0,-18.0,22.0,-17.0,38.0,3.0,0.0,-11.0,52.0,-11.0,59.0,-12.0,86.0,3.0,0.0,Coffeecup,0,1
Coffeecup-100_843-top-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,8187.0,0.0,0.0,0.0,2828.0,0.0,0.0,0.0,2125.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,6549.0,0.0,0.0,0.0,6492.0,0.0,0.0,0.0,2638.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,-19.0,1.0,-21.0,0.0,-23.0,0.0,3.0,0.0,-20.0,29.0,-19.0,28.0,-18.0,33.0,3.0,1.0,-19.0,26.0,-19.0,28.0,-18.0,33.0,3.0,0.0,Coffeecup,0,1
Coffeecup-100_843-top-9,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7730.0,0.0,0.0,0.0,968.0,0.0,0.0,0.0,1084.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,7323.0,0.0,0.0,0.0,7185.0,0.0,0.0,0.0,1198.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-19.0,0.0,-22.0,0.0,-25.0,0.0,3.0,0.0,-20.0,28.0,-18.0,27.0,-17.0,34.0,5.0,0.0,-19.0,30.0,-19.0,28.0,-18.0,34.0,0.0,3.0,Coffeecup,0,1
Coffeecup-100_97-back-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,17.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,453.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,1261.0,0.0,0.0,0.0,2879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-100_97-back-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0,0.0,0.0,0.0,597.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-100_97-back-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,185.0,441.0,0.0,0.0,0.0,43.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,1036.0,0.0,0.0,119.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
Coffeecup-100_97-back-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712.0,0.0,0.0,0.0,1221.0,0.0,0.0,0.0,1088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.0,0.0,0.0,0.0,933.0,0.0,0.0,0.0,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coffeecup,0,0
