,0-media,0-std,0-75,0-max,1-media,1-std,1-75,1-max,2-media,2-std,2-75,2-max,3-media,3-std,3-75,3-max,4-media,4-std,4-75,4-max,5-media,5-std,5-75,5-max,6-media,6-std,6-75,6-max,7-media,7-std,7-75,7-max,8-media,8-std,8-75,8-max,9-media,9-std,9-75,9-max,10-media,10-std,10-75,10-max,11-media,11-std,11-75,11-max,12-media,12-std,12-75,12-max,13-media,13-std,13-75,13-max,14-media,14-std,14-75,14-max,15-media,15-std,15-75,15-max,Target,Position_right,Position_top
1469,90.9375,301.7280782040208,0.0,1771.0,2.1475,12.586572140404801,0.0,114.0,9.335,26.321089917328354,0.0,404.0,2.7675,21.182189609235547,0.0,248.0,55.45,190.44141443191242,0.0,1509.0,1.1775,10.538198509211478,0.0,151.0,4.84,27.941837191998683,0.0,292.0,2.755,19.024320933148182,0.0,187.0,476.6,1069.8678718224494,0.0,3797.0,1.405,10.879885328527417,0.0,115.0,0.8725,6.620863488498553,0.0,72.0,0.695,6.120508685265933,0.0,94.0,2.17,12.967516771844515,0.0,107.0,2.2875,10.97912549986814,0.0,77.0,6.7425,26.456683162480985,0.0,207.0,0.155,1.512181116574114,0.0,21.0,Scrub,0,1
1470,1220.2575,1837.8381086149757,2478.0,5227.0,1.0025,9.346168783374244,0.0,114.0,4.8425,28.02670931160288,0.0,236.0,5.15,29.084312663492273,0.0,200.0,374.3,547.4338998333177,660.25,2082.0,8.6525,22.14639702079111,0.0,115.0,21.905,59.29718682968692,0.0,493.0,25.805,68.79377467172421,0.0,630.0,254.2225,513.0748116987896,59.5,2006.0,0.6575,5.8266687671692665,0.0,73.0,4.0075,20.203164687952267,0.0,211.0,0.93,8.466066720401281,0.0,108.0,3.585,20.49629283675771,0.0,144.0,3.225,16.802087679093262,0.0,105.0,11.61,52.17502739538577,0.0,292.0,1.665,10.993403125543152,0.0,111.0,Scrub,0,0
1471,316.05,554.8713120466167,375.25,1928.0,1.6175,11.536634195961545,0.0,105.0,5.7075,32.208701384286734,0.0,310.0,5.42,28.074883752998232,0.0,248.0,140.3325,260.2290333884668,222.0,1343.0,9.43,25.071328820428718,0.0,137.0,16.1525,46.87170399439666,0.0,249.0,17.3125,53.545613036350574,0.0,450.0,19.09,54.585812509462954,10.0,406.0,1.1375,10.487543333064616,0.0,133.0,2.785,17.057731105753554,0.0,158.0,2.6425,15.109946059626196,0.0,145.0,0.9325,10.335618330107977,0.0,137.0,2.865,16.460837552577008,0.0,111.0,11.4425,48.57350261862517,0.0,292.0,0.93,8.369301824679395,0.0,105.0,Scrub,0,0
1472,458.34,824.0748192179925,471.0,3108.0,0.9575,7.921335913634841,0.0,88.0,5.055,38.278454451401025,0.0,460.0,1.1925,13.839047722102661,0.0,185.0,187.5625,328.77057551133606,313.0,1523.0,7.3175,23.523394077435107,0.0,189.0,15.8325,44.534511905112105,0.0,249.0,27.2925,69.80015830209474,0.0,309.0,110.0675,269.4022957142179,21.0,1357.0,1.43,10.339601946934572,0.0,103.0,3.5725,18.91173917031738,0.0,158.0,1.38,10.48668328480407,0.0,96.0,3.9175,22.09130503490818,0.0,144.0,4.82,20.314632922525156,0.0,111.0,5.2925,33.94034193665318,0.0,277.0,1.155,8.596553193986686,0.0,105.0,Scrub,0,0
1473,364.0925,696.5718410675029,277.0,3176.0,1.465,12.804439040733788,0.0,214.0,4.7075,28.385494261350264,0.0,218.0,3.3,21.807427857829605,0.0,185.0,151.6775,224.2244970033181,222.0,1194.0,12.1675,27.219509510551205,0.0,129.0,17.415,47.62539470231575,0.0,235.0,24.965,66.58824039872584,0.0,432.0,63.22,177.5869629887259,21.0,1036.0,1.6875,10.633085159068367,0.0,118.0,2.885,17.988628404625498,0.0,158.0,1.8625,12.045593990603555,0.0,121.0,4.715,23.314753254071608,0.0,137.0,4.9225,20.65388464981389,0.0,111.0,11.6175,49.11054681298767,0.0,292.0,2.2475,13.352226354490616,0.0,111.0,Scrub,0,0
1474,294.8425,547.8379401935745,293.0,2734.0,1.9775,15.285978758867305,0.0,223.0,2.71,19.78280309373812,0.0,218.0,2.595,16.641012084846853,0.0,154.0,122.1125,187.69996813757638,177.0,1141.0,9.2225,23.12530958947407,0.0,159.0,23.885,57.182877495774406,0.0,277.0,27.265,66.49325648435871,0.0,432.0,18.4075,55.49080570278123,10.0,573.0,1.6925,13.549054799686722,0.0,133.0,4.2525,26.313965983188673,0.0,319.0,1.83,12.010484141919784,0.0,108.0,4.63,23.091690397490048,0.0,144.0,5.0425,21.688399212505413,0.0,111.0,9.51,45.398816408892486,0.0,277.0,2.22,12.681824461771901,0.0,105.0,Scrub,0,0
1475,423.0175,715.3419829530425,623.0,2756.0,1.4125,10.091428842846037,0.0,105.0,4.625,30.174253743422238,0.0,292.0,3.255,21.16506259586094,0.0,185.0,175.5775,268.5947539479699,371.0,1302.0,8.965,23.71010750703143,0.0,115.0,16.5925,50.27105919145311,0.0,334.0,16.675,52.237258762377046,0.0,344.0,15.865,42.4110069294741,21.0,453.0,2.1275,14.154933737845841,0.0,133.0,3.5775,19.560560640775368,0.0,158.0,1.98,12.151079038690856,0.0,108.0,2.48,17.27209927987428,0.0,137.0,7.0425,24.70985909695708,0.0,111.0,11.5775,52.983035008829695,0.0,292.0,2.195,12.157775444521045,0.0,105.0,Scrub,0,0
1476,814.745,1455.1405051400525,1011.5,4981.0,1.6425,11.525701637887945,0.0,105.0,7.125,39.739242487542576,0.0,479.0,3.5225,20.893320004298165,0.0,185.0,218.1875,380.2568283179885,383.0,1782.0,8.0025,24.77806236747973,0.0,189.0,15.985,53.0825693889465,0.0,392.0,14.875,56.63849550378551,0.0,576.0,118.045,282.90456067573155,23.75,1370.0,2.98,17.282398654646936,0.0,133.0,4.8225,28.4247411337607,0.0,319.0,0.84,7.925366147467816,0.0,96.0,1.9375,15.001206091862292,0.0,137.0,1.5825,11.977346777963685,0.0,111.0,5.6025,37.145645656362994,0.0,292.0,2.68,15.280095001607409,0.0,111.0,Scrub,0,0
1477,305.6925,558.3885631102038,467.5,2691.0,1.9725,14.01920429170042,0.0,214.0,2.5775,20.552128081336893,0.0,273.0,3.145,20.65552230043477,0.0,169.0,231.18,363.9528841136406,374.0,1370.0,2.8575,13.74571042681469,0.0,100.0,9.2075,40.26341142400519,0.0,334.0,9.1125,43.252535165532045,0.0,450.0,36.68,111.69622965569626,12.75,844.0,1.025,8.205040018443572,0.0,118.0,4.325,21.75333062966936,0.0,158.0,1.83,11.51967261439558,0.0,108.0,2.4825,15.866602232867555,0.0,137.0,2.7825,16.161627059892794,0.0,111.0,9.495,43.311889527427454,0.0,292.0,1.6775,12.014548146639608,0.0,105.0,Scrub,0,0
1478,597.635,1106.4830063690356,526.0,3592.0,1.5725,11.556974209636538,0.0,105.0,4.125,28.10514406308955,0.0,292.0,3.525,21.004937359671235,0.0,185.0,251.0325,410.1484619572105,465.0,2006.0,4.9725,16.32307724901142,0.0,100.0,16.545,51.38973864591289,0.0,363.0,19.7875,65.43199300051968,0.0,450.0,122.3725,268.4138572067421,32.0,1062.0,2.0925,13.179460885144598,0.0,118.0,4.49,21.820638181010374,0.0,158.0,2.19,12.539417549519706,0.0,96.0,3.3925,20.24099029123636,0.0,137.0,3.4625,17.140246903407633,0.0,111.0,6.165,36.32777233201227,0.0,292.0,1.8525,12.575017750626495,0.0,111.0,Scrub,0,0
1479,549.27,966.2828874851324,713.5,3382.0,2.0675,16.634292680557802,0.0,223.0,4.53,28.658285771455326,0.0,255.0,4.9575,27.295940442887392,0.0,185.0,170.145,309.2614761436769,211.0,1523.0,6.0475,18.751781703150424,0.0,115.0,15.755,46.41779296519182,0.0,349.0,19.455,57.75028756885748,0.0,432.0,133.865,285.4649406772914,32.0,1302.0,1.5025,12.400581834114039,0.0,133.0,2.5275,14.559505202077522,0.0,140.0,2.46,13.635733683330296,0.0,96.0,1.935,14.411627685009387,0.0,137.0,1.84,12.300514486866195,0.0,111.0,9.775,44.34230457404474,0.0,292.0,0.6125,5.838026218279034,0.0,88.0,Scrub,0,0
1480,972.895,1509.4192924685324,1178.0,4609.0,4.0425,19.913867002606526,0.0,141.0,7.295,36.32266944746061,0.0,236.0,4.835,27.210361711325262,0.0,200.0,239.045,352.28996369653015,513.0,1234.0,6.785,47.95124690975753,0.0,475.0,6.01,49.775333847690895,0.0,671.0,19.55,124.33144522073441,0.0,1076.0,528.28,947.3210779148039,487.0,2952.0,2.155,13.082195327484882,0.0,94.0,3.425,15.775981077174439,0.0,104.0,2.0425,12.294453127090927,0.0,125.0,4.1875,21.457595736404567,0.0,144.0,4.7375,19.59946277587115,0.0,105.0,12.9025,52.62715113266964,0.0,306.0,1.995,12.323540445943534,0.0,105.0,Scrub,1,0
1481,399.9525,779.7621160570968,195.25,2843.0,1.01,12.133546777158141,0.0,214.0,4.615,27.67818599456736,0.0,218.0,2.1575,19.32268379450849,0.0,232.0,55.835,93.43539590551319,98.0,501.0,3.68,33.5735843172837,0.0,475.0,9.115,62.44264957715598,0.0,567.0,9.14,70.71528851723085,0.0,982.0,16.5725,24.04152097053005,41.0,157.0,1.4,10.323586639475462,0.0,115.0,1.8675,13.017241073395967,0.0,157.0,1.3175,9.626180557745894,0.0,94.0,3.945,21.5616380544005,0.0,137.0,2.9075,15.248614506272455,0.0,105.0,11.54,51.70800416024187,0.0,292.0,2.065,12.026944478283276,0.0,111.0,Scrub,1,0
1482,403.3225,752.2693210028322,240.0,2975.0,1.5,9.829371361047636,0.0,105.0,2.985,22.943316334196922,0.0,236.0,2.9525,20.107362054032194,0.0,169.0,46.1425,74.14019905922379,98.0,645.0,6.1275,38.68011921914177,0.0,475.0,2.62,24.298077937949934,0.0,435.0,3.295,30.93842174141409,0.0,540.0,17.3025,26.73964313594321,41.0,168.0,2.7825,15.975708180850704,0.0,200.0,1.035,8.722038746746605,0.0,94.0,0.875,6.964958839007786,0.0,83.0,2.6175,17.663413719055697,0.0,137.0,2.115,12.24445145683127,0.0,111.0,10.0975,49.73159027648889,0.0,292.0,1.7925,11.62895201910551,0.0,105.0,Scrub,1,0
1483,568.3375,977.845090567321,679.25,2886.0,1.29,11.355539206778868,0.0,150.0,6.74,32.50845118574918,0.0,218.0,1.9125,15.8946987190201,0.0,169.0,32.7825,61.70639668811189,65.0,585.0,2.6925,22.711505342828804,0.0,310.0,8.4025,59.43050948287009,0.0,567.0,5.9575,57.34764664036358,0.0,685.0,18.025,26.622194276020537,41.0,157.0,2.6375,12.98740835152351,0.0,94.0,2.775,15.158291774596767,0.0,125.0,1.59,13.600158483522932,0.0,200.0,2.5075,16.832357660501,0.0,137.0,2.85,14.727006205588687,0.0,105.0,12.5975,53.03146551422545,0.0,292.0,3.385,16.239491300352796,0.0,111.0,Scrub,1,0
1484,476.3575,877.6277233232931,228.0,2756.0,2.63,17.73158545666503,0.0,223.0,5.925,31.197798505326656,0.0,218.0,4.8125,29.91235893058219,0.0,375.0,50.565,104.47803560946268,87.0,1181.0,2.02,18.434999947318907,0.0,287.0,11.0575,86.48281556019205,0.0,1214.0,4.4325,39.47386361279217,0.0,685.0,22.9725,33.355181968629594,52.0,168.0,2.195,12.40045981037688,0.0,94.0,1.65,9.582382539736418,0.0,94.0,1.4475,9.457582058644288,0.0,94.0,4.13,22.631804976431408,0.0,144.0,1.3375,10.073593547856623,0.0,105.0,8.1,41.87617502933747,0.0,292.0,1.735,12.507833134652467,0.0,105.0,Scrub,1,0
